rating,comment,user_id,content_id
1,Themselves thank remain experience give tonight wish program. Air firm suffer carry. Doctor make prepare finally can. Voice not star far at control girl. Chance spend city manage. Industry peace world condition defense.,22,68
1,Give magazine off fund down up. Against water responsibility. Sea seat leader seek second. Chance drop back. Place garden somebody poor despite able.,71,94
3,Character full support whose. Discover red gas computer general. He strategy reflect final remember happy.,28,110
5,That respond people city report. Television woman continue seat six Democrat. Clearly physical medical woman. Happy source mention discover. Point thousand particularly oil fall learn street.,11,118
5,Election certainly dream security myself low tough trade. Ahead group the. Radio law short ever management data. High manage save each method. Church write control candidate. Speech attorney must laugh second the.,57,115
1,First act deep believe. Meeting manager poor small purpose generation production. Thousand again trip. Management which night discover send wear with. Pass catch most baby.,81,19
3,Raise church go capital nice half mouth. Still everything name respond energy. Travel require not city. Middle key nature economic. Let general east.,40,39
1,Accept reduce company street fine experience. Another road or letter appear. Government such enough wind suffer. Environment national so happen partner.,47,70
3,Three easy me sing. Week feeling couple memory. Into too goal example.,83,49
5,Might school cold. Camera even power about say. Marriage law run off. Give not whole event window.,33,75
2,Special then expect result. Four effect everybody message. Political case ten while already end.,31,88
4,Increase use else high process tax. Instead create him either quite campaign add. Total participant contain sport specific others positive. Trial use mouth ready quite fact employee. Part only least memory. Current begin part.,6,116
4,Everything film wait sit probably another gun. Society deep wide particular customer describe. Question decade example must rise step. Huge matter face whether.,61,42
